LINK,SOURCE,PHRASE,TITLE,CONTENT,DATE_ENTERED
www.reuters.com,"""declined to give his name""",From hinterland to wonderland: China&#39;s teapot refinery boomtowns ...,http://www.reuters.com/article/china-energy-teapots-idUSL3N18F3GG,He <b>declined to give his name</b> due to company policy. &quot;Young people from the  refinery have a lot of savings but nowhere to spend. They bought cars so they  can&nbsp;...,2016-05-24
www.nytimes.com,"""on condition of anonymity""",Media|&#39;Ghostbusters&#39; Steps Right Into the Hostility of Gender Politics,http://www.nytimes.com/2016/05/24/business/media/ghostbusters-steps-right-into-the-hostility-of-gender-politics.html,"Multiple people involved with the film, who spoke <b>on condition of anonymity</b>  because of confidentiality strictures, said that Sony secured the “Ellen” ...",2016-05-24
hosted.ap.org,"""on condition of anonymity""",Forensic expert: Human remains in EgyptAir crash have burns,http://hosted.ap.org/dynamic/stories/M/ML_EGYPT_PLANE?SITE=KTVK&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-05-24-08-17-11,"The official also spoke <b>on condition of anonymity</b> because he was not authorized  to talk to reporters. Also, a technical team from Egypt&#39;s forensic medicine&nbsp;...",2016-05-24
hosted.ap.org,"""on condition of anonymity""",Man shot outside White House remains in critical condition,http://hosted.ap.org/dynamic/stories/U/US_SHOOTING_WHITE_HOUSE?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT,The official spoke <b>on condition of anonymity</b> because the official was not  authorized to release the information. Secret Service Deputy Assistant Director  David&nbsp;...,2016-05-24
www.washingtonpost.com,"""on the condition of anonymity""",Remains from EgyptAir wreckage examined amid conflict over initial ...,https://www.washingtonpost.com/world/remains-from-egyptair-wreckage-suggest-blast-downed-airliner-reports/2016/05/24/af4bca3e-ef69-40be-b6e6-3c23f242aeef_story.html,"Senior forensic officials, speaking to Reuters and the Associated Press <b>on the</b>  <b>condition of anonymity</b>, were quoted as saying that the small size of the body  parts&nbsp;...",2016-05-24
www.nytimes.com,"""requested anonymity""",Paramount Plays Leading Role in Battle Over Viacom - The New ...,http://www.nytimes.com/2016/05/25/business/media/paramount-plays-leading-role-in-battle-over-viacom.html,"According to one Hollywood financier, who <b>requested anonymity</b>, Viacom&#39;s  representatives in the last month were pushing away would-be bidders who  might&nbsp;...",2016-05-24
www.reuters.com,"""requested anonymity""",Greece to start key data handover on EgyptAir crash Wednesday ...,http://www.reuters.com/article/us-egyptair-airplane-greece-idUSKCN0YF20O,"&quot;We will start sending the main data from tomorrow, including the radar tracking  and the conversation with controllers,&quot; one source who <b>requested anonymity</b> told &nbsp;...",2016-05-24
www.reuters.com,"""requested anonymity""","BTG Pactual wants Generali indemnity over BSI&#39;s 1MDB link, source ...",http://www.reuters.com/article/us-btg-pactual-sa-generali-bsi-idUSKCN0YF2BN,"According to the source, who <b>requested anonymity</b> due to the sensitivity of the  issue, BTG Pactual will receive less cash from the BSI sale. The Brazilian bank&nbsp;...",2016-05-24
www.reuters.com,"""requested anonymity""",Greece to start key data handover of Egyptair crash Wednesday ...,http://www.reuters.com/article/egyptair-airplane-greece-idUSA8N181003,"&quot;We will start sending the main data from tomorrow, including the radar tracking  and the conversations with controllers,&quot; one source who <b>requested anonymity</b>&nbsp;...",2016-05-24
www.reuters.com,"""sources close to""",UPDATE 1-Unicredit CEO might resign ahead of May 24 board ...,http://www.reuters.com/article/unicredit-ceo-idUSL5N18H4J4,"MILAN, May 20 Unicredit&#39;s embattled chief executive Federico Ghizzoni might  resign ahead of a board meeting set for May 24, three <b>sources close to</b> some of&nbsp;...",2016-05-24
www.usatoday.com,"""a source close to""",Google&#39;s Paris HQ Raided Over $1.6 Billion Back Taxes,http://www.usatoday.com/videos/tech/2016/05/24/84850002/,"As part of a probe over tax payments, <b>a source close to</b> the finance ministry told  Reuters on Tuesday, French investigators are raiding Google&#39;s Paris&nbsp;...",2016-05-24
www.reuters.com,"""a source close to""",UniCredit CEO Ghizzoni has submitted resignation to board-source ...,http://www.reuters.com/article/unicredit-ceo-resignation-idUSI6N18H000,"UniCredit ChiefExecutive Federico Ghizzoni has presented his resignation to  thebank&#39;s board on Tuesday, <b>a source close to</b> the matter toldReuters.",2016-05-24
www.usatoday.com,"""a source close to""",Reports: Google&#39;s offices in Paris raided,http://www.usatoday.com/story/tech/2016/05/24/google-search-tech-giants-paris-offices-raided-report-says/84838756/,"As part of a probe over tax payments, <b>a source close to</b> the finance ministry told  Reuters on Tuesday, French investigators are raiding Google&#39;s Paris&nbsp;...",2016-05-24
www.nytimes.com,"""asked not to be named""",Behind the Barricades of Turkey&#39;s Hidden War - The New York Times,http://www.nytimes.com/2016/05/29/magazine/behind-the-barricades-of-turkeys-hidden-war.html,"I met a 27-year-old P.K.K. activist in Turkey, who <b>asked not to be named</b>,  fearing reprisals from the government, and who first went to Kobani in 2012, ...",2016-05-24
www.bloomberg.com,"""asked not to be named""",NextEra Hawaiian Electric Pursuit Dims as Oncor Back on Market ...,http://www.bloomberg.com/news/articles/2016-05-24/nextera-hawaiian-electric-pursuit-dims-as-oncor-back-on-market,"... Energy Future replaced its bankruptcy reorganization plan on May 1, according  to the people, who <b>asked not to be named</b> discussing private negotiations.",2016-05-24
www.politico.com,"""asked to remain anonymous""",Is Rush Limbaugh in Trouble? - POLITICO Magazine,http://www.politico.com/magazine/story/2016/05/is-rush-limbaugh-in-trouble-talk-radio-213914,"“I wouldn&#39;t be surprised to see a lot of deals made with stations as far as [ reducing] the fees,” says a consultant who <b>asked to remain anonymous</b>. “Yes,  they will&nbsp;...",2016-05-24
www.reuters.com,"""the source said""",Wall Street bearish on Trump&#39;s call to scrap financial reform law ...,http://www.reuters.com/article/us-usa-election-trump-banks-idUSKCN0Y9329,"&quot;Most thinking people in the industry would dispute these characterizations,&quot; <b>the</b>  <b>source said</b>. &quot;Are some pieces of Dodd Frank problematic? Yes. But there is, on&nbsp;...",2016-05-24
www.reuters.com,"""the source said""",BNP Paribas to cut 5 pct of investment banking jobs in UK - source ...,http://www.reuters.com/article/bnpparibas-redundancies-idUSL5N18F2NQ,"Elsewhere in Europe, Italy would see a net decrease in headcount, while Spain,  Portugal and Ireland would see some hiring, <b>the source said</b>. Italy could see a&nbsp;...",2016-05-24
www.reuters.com,"""a source said""",UPDATE 2-UniCredit says CEO to step down | Reuters,http://www.reuters.com/article/unicredit-ceo-idUSL5N18L5RS,"The Milanese bank may cut stakes in online broker Fineco , Poland&#39;s Bank Pekao  and Turkey&#39;s Yapi Kredi , <b>a source said</b> last week. ($1 = 0.8964 euros)&nbsp;...",2016-05-24
www.reuters.com,"""a source said""",UPDATE 1-UniCredit puts Pioneer deal with Santander on hold ...,http://www.reuters.com/article/unicredit-ceo-pioneer-idUSL5N18L4F0,"UniCredit is reviewing the sale of other assets, including stakes in online broker  Fineco, Poland&#39;s Bank Pekao and Turkey&#39;s Yapi Kredi, <b>a source said</b> last week.",2016-05-24
www.reuters.com,"""sources said""",No sign of EgyptAir plane technical problems before takeoff: sources ...,http://www.reuters.com/article/us-egyptair-airplane-forensics-idUSKCN0YF12H,"The <b>sources said</b> the plane did not make contact with Egyptian air traffic control,  but Egyptian air traffic controllers were able to see it on radar on a border area&nbsp;...",2016-05-24
www.reuters.com,"""sources said""",Enel expected to get nod to buy Metroweb on Wednesday-sources ...,http://www.reuters.com/article/us-metroweb-m-a-enel-idUSKCN0YF2K3,"One of the <b>sources said</b> Enel had sent a revised offer to Metroweb, raising its  offer to 814 million euros to match the Telecom Italia bid. &quot;It seems the offer is&nbsp;...",2016-05-24
www.wsj.com,"""according to people familiar with""",Barington Capital Starts a Proxy Fight at Retailer Chico&#39;s - WSJ,http://www.wsj.com/articles/barington-capital-to-start-a-proxy-fight-at-retailer-chicos-1464048510,"Chico&#39;s FAS Inc. faces the prospect of a proxy fight at its upcoming annual  meeting, <b>according to people familiar with</b> the situation.",2016-05-24
www.bloomberg.com,"""people briefed on the matter""","Tencent in Talks to Buy Supercell Stake From SoftBank, WSJ Says ...",http://www.bloomberg.com/news/articles/2016-05-24/tencent-in-talks-to-buy-supercell-stake-from-softbank-wsj-says,"... are at an early stage and it isn&#39;t clear if SoftBank is talking to other potential  bidders, the newspaper said, citing unidentified <b>people briefed on the matter</b>.",2016-05-24
www.reuters.com,"""sources briefed on the matter""",VW sees provisions sufficient for DOJ civil agreement -source ...,http://www.reuters.com/article/volkswagen-emissions-idUSL5N18L4KO,"... the two sides are expected to report &quot;significant progress&quot; towards reaching a  final agreement by late June, according to two <b>sources briefed on the matter</b>.",2016-05-24
www.bloomberg.com,"""a person close to""",Health Insurer Deals Face Market Review That Felled Past Tie-Ups ...,http://www.bloomberg.com/news/articles/2016-05-23/health-insurer-deals-face-market-review-that-felled-past-tie-ups,"At the billionaire&#39;s estate in Los Angeles&#39; hillside Beverly Park neighborhood, his  daughter Shari has been a fixture all week, according to <b>a person close to</b> the&nbsp;...",2016-05-24
www.reuters.com,"""a state department official said""",US State Dept warns companies of risks ahead of Russia&#39;s US dollar ...,http://www.reuters.com/article/russia-bond-idUSL5N18L1ID,"In a statement to IFR, <b>a State Department official said</b>: &quot;We continue to be clear in  our engagements with US companies that we believe there are risks - both&nbsp;...",2016-05-24
www.wsj.com,"""a senior administration official said""",How the U.S. Tracked and Killed the Leader of the Taliban - WSJ,http://www.wsj.com/articles/u-s-tracked-taliban-leader-before-drone-strike-1464109562,"A decision was made that he should “face the consequences” of his refusal to  negotiate, <b>a senior administration official said</b> earlier this month. The U.S. knew  the&nbsp;...",2016-05-24
www.politico.com,"""senior administration officials said""",Morning Defense - POLITICO,http://www.politico.com/tipsheets/morning-defense,"... first wants to see what effect the death of Mullah Akhtar Mansour in Pakistan  over the weekend will have on the Taliban, <b>senior administration officials said</b>.”.",2016-05-24
www.washingtonpost.com,"""not authorized to speak on the record""",Refugees tell of being pushed back into Greece from Balkans - The ...,https://www.washingtonpost.com/world/europe/refugees-tell-of-being-pushed-back-into-greece-from-balkans/2016/05/20/bc7d307e-1e75-11e6-82c2-a7dcb313287d_story.html,"But officials speaking on condition of anonymity because they were <b>not</b>  <b>authorized to speak on the record</b>, said some individual cases could have  happened.",2016-05-24
www.bloomberg.com,"""according to a person with direct knowledge""",Xiaomi Pricing Its First Drone at $610 in Challenge to DJI - Bloomberg,http://www.bloomberg.com/news/articles/2016-05-24/xiaomi-said-to-plan-first-drone-at-610-in-challenge-to-dji,"... price more than 20 percent below a comparable product from market leader SZ  DJI Technology Co., <b>according to a person with direct knowledge</b> of the matter.",2016-05-24
www.bloomberg.com,"""according to people with direct knowledge""",Apple Said to Hit Setback in Push to Open Stores in India - Bloomberg,http://www.bloomberg.com/news/articles/2016-05-24/apple-said-to-hit-setback-in-push-to-open-retail-stores-in-india,"... with regulations to procure 30 percent of components locally if it wants to sell  through its own retail stores, <b>according to people with direct knowledge</b> of matter.",2016-05-24
www.bloomberg.com,"""according to people with direct knowledge""",Argentine Foreign Minister Malcorra Said to Seek UN&#39;s Top Job ...,http://www.bloomberg.com/news/articles/2016-05-20/argentine-foreign-minister-malcorra-said-to-seek-un-s-top-job,"... with regulations to procure 30 percent of components locally if it wants to sell  through its own retail stores, <b>according to people with direct knowledge</b> of matter.",2016-05-24
